CODE,Product,Year,NFIRMS,NPLTS,HERF,ENTROPY,C1,C2,C3,C4,TCAP,Q,CU,FRB,GNP,NENTR,ENTRCAP,NEXIT,EXITCAP,NEWPLT,INCCAP,CLOSED,NNEW,NINC,EXCESS,EXCES100,SDGROW,BOTCAP,CUMCAP,CUMQ,MAXQ,DELUSV,USV,DEFLATOR,ABSCOST,NPATENTS,CUMPAT27,CUMPAT37,CUMSMP,CUMUSO,CUMFOR,VIPCT,DISP
45,Sodium Hydrosulfite,68,5,5,0.236,1.509,0.3,0.55,0.8,0.925,40,40,0.952,87.2,1058.1,0,0,0,0,0,4,0,0,1,0,0,0.115,3,47,1086,40,1.006,23.289,104,5,1,24,24,0,2,5,1,0.46
45,Sodium Hydrosulfite,69,5,5,0.245,1.486,0.318,0.591,0.818,0.932,44,38,0.864,86.3,1087.6,0,0,0,0,0,0,0,0,0,0,0,0.119,3,51,1126,40,1.095,25.508,106.1,5,1,25,25,0,2,6,1.012,0.46
45,Sodium Hydrosulfite,70,5,5,0.245,1.486,0.318,0.591,0.818,0.932,44,42,0.933,79.5,1085.6,1,2,0,0,2,0,0,1,0,0,0,0.108,3,51,1164,42,0.907,23.15,110.6,5,1,26,26,0,2,7,1.009,0.46
45,Sodium Hydrosulfite,71,6,6,0.226,1.6,0.304,0.565,0.783,0.891,46,42,0.913,78.5,1122.4,0,0,0,0,0,0,0,0,0,0,0.048,0.08,2,53,1206,42,0.963,22.287,116.3,5,0,27,27,0,2,14,1.041,0.46
45,Sodium Hydrosulfite,72,6,6,0.226,1.6,0.304,0.565,0.783,0.891,46,47,0.969,83.5,1185.9,0,0,1,10,15,0,10,1,0,0,0,0.082,2,53,1248,47,1.096,24.435,119.4,5,0,27,27,0,3,17,1.004,0.46
45,Sodium Hydrosulfite,73,5,6,0.393,1.183,0.569,0.804,0.902,0.961,51,49,0.933,87.6,1254.3,0,0,0,0,0,3,0,0,2,0,0,0.056,2,68,1295,49,1.237,-99.9,128,5,8,27,27,0,5,20,-99.9,0.46
45,Sodium Hydrosulfite,74,5,6,0.359,1.266,0.537,0.759,0.87,0.944,54,51,0.823,83.7,1246.3,0,0,0,0,15,1,0,1,1,0,0.02,0.05,3,71,1344,51,1.166,-99.9,164,5,4,35,35,1,5,21,-99.9,0.46
45,Sodium Hydrosulfite,75,5,7,0.439,1.128,0.629,0.8,0.886,0.957,70,50,0.704,72.9,1231.6,0,0,0,0,0,3,1,0,2,0.018,0.333,0.057,3,87,1395,51,-99.9,-99.9,-99.9,5,4,39,39,1,5,25,-99.9,0.46
45,Sodium Hydrosulfite,76,5,7,0.419,1.166,0.611,0.778,0.875,0.958,72,59.8,0.803,79.6,1298.2,0,0,2,9,5,9,9,1,3,0.06,0.067,0.092,3,90,1445,59.8,-99.9,-99.9,-99.9,5,5,43,43,0,0,0,-99.9,0.46
45,Sodium Hydrosulfite,77,3,6,0.484,0.889,0.649,0.844,1,1,77,63.6,0.826,82.2,1369.7,0,0,0,0,0,0,0,0,0,0.085,0.142,0.091,5,104,1504.8,63.6,-99.9,-99.9,-99.9,5,6,48,48,0,0,0,-99.9,0.46
45,Sodium Hydrosulfite,78,3,6,0.484,0.889,0.649,0.844,1,1,77,59.4,0.771,84.7,1438.6,0,0,0,0,0,0,0,0,0,0.085,0.142,0.115,5,104,1568.4,63.6,-99.9,-99.9,-99.9,5,4,54,54,0,0,0,-99.9,0.46
45,Sodium Hydrosulfite,79,3,6,0.484,0.889,0.649,0.844,1,1,77,66.9,0.869,86,1479.4,0,0,0,0,0,0,0,0,0,0,0.135,0.111,5,104,1627.8,66.9,-99.9,-99.9,-99.9,5,12,58,58,0,0,0,-99.9,0.46
45,Sodium Hydrosulfite,80,3,6,0.484,0.889,0.649,0.844,1,1,77,73,0.98,79.6,1475,0,0,0,0,5,4,14,1,2,0,0.041,0.084,5,104,1694.7,73,-99.9,-99.9,-99.9,5,14,70,70,0,0,0,-99.9,0.46
47,Styrene ,54,-99.9,0,-99.9,0,0,0,0,0,0,703.2,0,80.3,616.1,0,0,0,0,0,0,0,0,0,0,0,4.292,0,0,5058.4,798.4,-99.9,-99.9,-99.9,9,2,120,88,0,0,2,-99.9,0.06
47,Styrene ,55,-99.9,0,-99.9,0,0,0,0,0,0,1013.9,0,87.1,657.5,0,0,0,0,0,0,0,0,0,0,0,4.21,0,0,5761.6,1013.9,-99.9,-99.9,-99.9,9,2,122,90,0,4,3,-99.9,0.06
47,Styrene ,56,-99.9,0,-99.9,0,0,0,0,0,0,1175.6,0,86.4,671.6,0,0,0,0,0,0,0,0,0,0,0,4.204,0,0,6775.5,1175.6,-99.9,-99.9,-99.9,9,3,124,92,0,4,5,-99.9,0.06
47,Styrene ,57,-99.9,0,-99.9,0,0,0,0,0,0,1166.2,0,83.7,683.8,0,0,0,0,0,0,0,0,0,0,0,4.222,0,0,7951.1,1175.6,-99.9,-99.9,-99.9,9,4,127,95,1,6,5,-99.9,0.06
47,Styrene ,58,7,8,0.24,1.622,0.375,0.628,0.755,0.862,1264,1223.7,0.916,75.2,680.9,1,40,0,0,40,103,0,1,3,0,0.016,0.2,20,1264,9117.3,1223.7,0.916,11.905,95.9,9,4,131,99,3,7,7,0.558,0.06
47,Styrene ,59,8,9,0.216,1.735,0.337,0.593,0.726,0.822,1407,1571.3,1.107,81.9,721.7,0,0,0,0,0,25,0,0,2,0,0,0.129,20,1407,10341,1571.3,0.97,11.554,96.9,9,4,135,103,7,7,11,0.583,0.06
47,Styrene ,60,8,9,0.211,1.757,0.331,0.582,0.714,0.808,1432,1744.6,1.059,80.2,737.2,0,0,0,0,150,280,0,1,5,0,0,0.126,20,1432,11912.3,1744.6,0.987,11.404,97.8,9,5,139,107,9,9,14,0.597,0.06
47,Styrene ,61,8,10,0.222,1.719,0.335,0.614,0.715,0.812,1862,1761.6,0.868,77.4,756.6,0,0,0,0,70,266,0,1,4,0,0.043,0.121,20,1862,13656.9,1761.6,0.937,10.676,98,9,5,144,112,11,11,17,0.565,0.06
47,Styrene ,62,8,11,0.229,1.705,0.364,0.619,0.736,0.832,2198,1942.2,0.853,81.6,800.3,1,60,0,0,60,97,0,1,4,0.009,0.082,0.114,40,2198,15418.5,1942.2,0.939,10.024,97.7,9,3,149,117,15,16,20,0.524,0.06
47,Styrene ,63,9,12,0.204,1.839,0.34,0.577,0.692,0.781,2355,2154.4,0.898,83.5,832.5,1,75,0,0,75,15,0,1,1,0,0.082,0.049,60,2355,17360.7,2154.4,0.924,9.263,97.7,9,13,152,120,18,18,23,0.509,0.06
47,Styrene ,64,10,13,0.191,1.929,0.327,0.556,0.667,0.753,2445,2571.4,0.981,85.6,876.4,0,0,0,0,300,50,0,1,3,0,0,0.075,60,2445,19515.1,2571.4,0.875,8.101,97.4,9,10,165,133,21,18,29,0.532,0.06
47,Styrene ,65,10,14,0.171,1.979,0.286,0.494,0.644,0.741,2795,2864.3,0.968,89.6,929.3,1,250,0,0,250,80,0,1,2,0,0,0.043,60,2795,22086.5,2864.3,0.941,7.629,98.6,9,6,175,143,25,20,35,0.436,0.06
47,Styrene ,66,11,15,0.151,2.095,0.256,0.458,0.592,0.688,3125,3191.4,1.006,91.1,984.8,0,0,0,0,0,95,0,0,3,0,0,0.041,60,3125,24950.8,3191.4,1.053,8.029,100.8,9,8,181,149,28,24,43,0.473,0.06
47,Styrene ,67,11,15,0.148,2.107,0.248,0.45,0.581,0.689,3220,3278.1,0.98,86.9,1011.4,0,0,0,0,0,250,0,0,8,0,0,0.068,60,3220,28142.2,3278.1,0.96,7.714,102.9,9,21,189,157,30,36,48,0.473,0.06
47,Styrene ,68,11,15,0.144,2.13,0.231,0.447,0.568,0.67,3470,3697.9,0.981,87.2,1058.1,1,500,0,0,500,220,120,1,3,0,0,0.046,70,3470,31420.3,3697.9,0.868,6.693,104,9,15,210,178,32,39,55,0.469,0.06
47,Styrene ,69,12,15,0.124,2.247,0.197,0.381,0.507,0.63,4070,4647.9,1.138,86.3,1087.6,0,0,0,0,0,30,0,0,1,0,0,0.095,75,4190,35118.2,4647.9,0.949,6.347,106.1,9,14,225,193,33,48,58,0.408,0.06
47,Styrene ,70,12,15,0.123,2.258,0.195,0.378,0.504,0.626,4100,4335.3,0.997,79.5,1085.6,0,0,0,0,0,500,0,0,1,0,0,0.139,75,4220,39766.1,4647.9,1.019,6.469,110.6,9,13,239,207,37,50,67,0.464,0.06
47,Styrene ,71,12,15,0.124,2.241,0.174,0.348,0.511,0.623,4600,4681.6,0.888,78.5,1122.4,1,500,0,0,500,845,0,1,5,0,0,0.134,75,4720,44101.4,4681.6,0.931,6.019,116.3,9,6,252,220,41,55,73,0.442,0.06
47,Styrene ,72,13,16,0.112,2.324,0.177,0.311,0.446,0.572,5945,5873.2,0.967,83.5,1185.9,0,0,1,135,0,500,245,0,1,0,0.008,0.156,80,6065,48783,5873.2,0.948,5.709,119.4,9,17,258,226,44,58,87,0.478,0.06
47,Styrene ,73,12,15,0.129,2.203,0.21,0.379,0.508,0.629,6200,5975.3,0.914,87.6,1254.3,0,0,1,120,0,800,120,0,1,0,0,0.136,80,6565,54656.2,5975.3,1.227,-99.9,128,9,14,275,243,46,58,91,0.475,0.06
47,Styrene ,74,11,14,0.153,2.075,0.269,0.458,0.574,0.683,6880,5935,0.85,83.7,1246.3,0,0,0,0,0,210,0,0,3,0,0.134,0.118,80,7365,60631.5,5975.3,-99.9,-99.9,164,9,10,289,257,48,60,95,-99.9,0.06
47,Styrene ,75,11,14,0.15,2.083,0.261,0.444,0.563,0.678,7090,4673,0.658,72.9,1231.6,0,0,0,0,0,205,180,0,3,0.032,0.169,0.191,80,7575,66566.5,5975.3,-99.9,-99.9,-99.9,9,12,299,267,53,63,99,-99.9,0.06
47,Styrene ,76,11,13,0.149,2.084,0.26,0.443,0.561,0.676,7115,6301,0.824,79.6,1298.2,0,0,0,0,0,1070,0,0,3,0.008,0.066,0.232,80,7780,71239.5,6301,-99.9,-99.9,-99.9,9,12,311,279,0,0,0,-99.9,0.06
47,Styrene ,77,11,13,0.146,2.077,0.226,0.409,0.568,0.689,8185,6867,0.785,82.2,1369.7,1,1000,0,0,1000,125,0,1,2,0.048,0.191,0.233,80,8850,77540.5,6867,-99.9,-99.9,-99.9,9,28,323,291,0,0,0,-99.9,0.06
47,Styrene ,78,12,14,0.127,2.197,0.204,0.365,0.505,0.612,9310,7186,0.798,84.7,1438.6,1,120,2,390,120,104,845,1,1,0.162,0.208,0.23,80,9975,84407.5,7186,-99.9,-99.9,-99.9,9,23,351,319,0,0,0,-99.9,0.06
47,Styrene ,79,11,12,0.138,2.114,0.21,0.383,0.532,0.647,8689,7484,0.878,86,1479.4,0,0,0,0,0,0,335,0,0,0.042,0.047,0.146,80,10199,91593.5,7484,-99.9,-99.9,-99.9,9,46,374,342,0,0,0,-99.9,0.06
47,Styrene ,80,11,12,0.141,2.105,0.215,0.395,0.551,0.67,8354,6856,0.79,79.6,1475,0,0,0,0,900,20,280,1,1,0,0.047,0.075,80,10199,99077.5,7484,-99.9,-99.9,-99.9,9,47,420,388,0,0,0,-99.9,0.06
47,Styrene ,81,11,13,0.14,2.097,0.202,0.369,0.536,0.68,8994,6679,0.743,79.4,1513.8,0,0,0,0,0,0,0,0,0,0.002,0.17,0.062,80,11119,105933.5,7484,-99.9,-99.9,-99.9,9,38,467,435,0,0,0,-99.9,0.06
47,Styrene ,82,11,13,0.14,2.097,0.202,0.369,0.536,0.68,8994,5928,0.659,71.1,1485.4,0,0,0,0,0,0,0,0,0,0.002,0.17,0.068,80,11119,112612.5,7484,-99.9,-99.9,-99.9,9,40,505,473,0,0,0,-99.9,0.06
47,Styrene ,83,11,13,0.14,2.097,0.202,0.369,0.536,0.68,8994,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0.002,0.17,0,80,11119,118540.5,7484,-99.9,-99.9,-99.9,9,27,545,513,0,0,0,-99.9,0.06
49,Titanium Dioxide,60,-99.9,0,-99.9,0,0,0,0,0,0,455.6,0,80.2,737.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5906.3,506.3,-99.9,-99.9,-99.9,25,7,177,135,0,0,0,1,0.52
49,Titanium Dioxide,61,-99.9,0,-99.9,0,0,0,0,0,0,502.9,0,77.4,756.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6361.9,506.3,-99.9,-99.9,-99.9,25,15,184,142,0,0,0,1,0.52
49,Titanium Dioxide,62,-99.9,0,-99.9,0,0,0,0,0,0,523.2,0,81.6,800.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6864.8,523.2,-99.9,-99.9,-99.9,25,11,199,157,0,0,0,1,0.52
49,Titanium Dioxide,63,-99.9,0,-99.9,0,0,0,0,0,0,519.5,0,83.5,832.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7388,523.2,-99.9,-99.9,-99.9,25,23,210,168,0,0,0,1,0.52
49,Titanium Dioxide,64,5,10,0.278,1.414,0.382,0.694,0.842,0.929,608,558.5,0.879,85.6,876.4,0,0,0,0,10,45,0,1,2,0,0.077,0.048,18,608,7907.5,558.5,0.995,26.233,97.4,25,10,233,191,0,0,0,1,0.52
49,Titanium Dioxide,65,5,11,0.288,1.386,0.37,0.719,0.855,0.935,663,576.7,0.838,89.6,929.3,1,18,0,0,28,22,0,2,2,0.016,0.127,0.034,10,663,8466,576.7,0.993,26.024,98.6,25,25,243,201,0,0,0,1,0.52
49,Titanium Dioxide,66,6,13,0.274,1.474,0.374,0.7,0.826,0.9,713,594.5,0.827,91.1,984.8,0,0,0,0,0,12,0,0,2,0.076,0.177,0.034,10,713,9042.7,594.5,0.983,25.585,100.8,25,19,268,226,0,0,0,1,0.52
49,Titanium Dioxide,67,6,13,0.266,1.501,0.368,0.688,0.812,0.892,725,589.4,0.791,86.9,1011.4,0,0,0,0,36,5,0,1,1,0.094,0.197,0.034,15,725,9637.2,594.5,0.998,25.534,102.9,25,36,287,245,0,0,0,1,0.52
49,Titanium Dioxide,68,6,14,0.27,1.488,0.35,0.698,0.816,0.898,766,623.7,0.83,87.2,1058.1,0,0,0,0,0,10,40,0,2,0.098,0.205,0.028,18,766,10226.6,623.7,1.002,25.559,104,25,16,323,281,0,0,0,1,0.52
49,Titanium Dioxide,69,6,13,0.258,1.528,0.364,0.673,0.795,0.887,736,664.3,0.888,86.3,1087.6,0,0,0,0,0,24,0,0,3,0,0.102,0.033,18,776,10850.3,664.3,1,25.559,106.1,25,17,339,297,0,0,0,1,0.52
49,Titanium Dioxide,70,6,13,0.259,1.524,0.353,0.678,0.796,0.888,760,655.4,0.829,79.5,1085.6,0,0,0,0,52,10,0,2,2,0.005,0.138,0.042,18,800,11514.6,664.3,0.973,24.854,110.6,25,13,356,314,0,0,0,1,0.52
49,Titanium Dioxide,71,6,15,0.238,1.582,0.326,0.633,0.76,0.87,822,677.8,0.828,78.5,1122.4,0,0,0,0,10,2,18,1,1,0.088,0.21,0.036,18,862,12170,677.8,0.914,22.714,116.3,25,11,369,327,0,0,0,1,0.52
49,Titanium Dioxide,72,6,15,0.24,1.579,0.328,0.637,0.766,0.866,816,718.2,0.877,83.5,1185.9,0,0,0,0,0,41,36,0,3,0.021,0.109,0.036,10,874,12847.8,718.2,1.052,23.903,119.4,25,26,380,338,0,0,0,1,0.52
49,Titanium Dioxide,73,6,14,0.233,1.601,0.337,0.62,0.748,0.86,821,785,0.908,87.6,1254.3,0,0,0,0,0,88,0,0,5,0,0.02,0.045,20,915,13566,785,1.066,-99.9,128,25,26,406,364,0,0,0,1,0.52
49,Titanium Dioxide,74,6,14,0.243,1.581,0.374,0.629,0.752,0.868,909,786.7,0.849,83.7,1246.3,0,0,0,0,0,90,55,0,5,0.021,0.132,0.039,25,1003,14351,786.7,1.327,-99.9,164,25,28,432,390,0,0,0,1,0.52
49,Titanium Dioxide,75,6,13,0.249,1.568,0.39,0.636,0.754,0.87,944,603,0.639,72.9,1231.6,0,0,0,0,0,0,0,0,0,0.04,0.163,0.147,27,1093,15137.7,786.7,-99.9,-99.9,-99.9,25,37,460,418,0,0,0,1,0.52
49,Titanium Dioxide,76,6,13,0.249,1.568,0.39,0.636,0.754,0.87,944,713,0.732,79.6,1298.2,0,0,0,0,0,61,0,0,3,0.04,0.163,0.179,27,1093,15740.7,786.7,-99.9,-99.9,-99.9,25,40,497,455,0,0,0,1,0.52
49,Titanium Dioxide,77,6,13,0.265,1.532,0.423,0.654,0.766,0.878,1005,687,0.727,82.2,1369.7,0,0,0,0,0,12,132,0,1,0.11,0.24,0.171,29,1154,16453.7,786.7,-99.9,-99.9,-99.9,25,36,537,495,0,0,0,1,0.52
49,Titanium Dioxide,78,6,12,0.289,1.505,0.48,0.621,0.748,0.861,885,701,0.792,84.7,1438.6,0,0,0,0,0,0,0,0,0,0,0.102,0.172,29,1166,17140.7,786.7,-99.9,-99.9,-99.9,25,40,573,531,0,0,0,1,0.52
49,Titanium Dioxide,79,6,12,0.289,1.505,0.48,0.621,0.748,0.861,885,742,0.778,86,1479.4,0,0,0,0,150,0,12,1,0,0,0.102,0.093,29,1166,17841.7,786.7,-99.9,-99.9,-99.9,25,57,613,571,0,0,0,1,0.52
49,Titanium Dioxide,80,6,13,0.357,1.371,0.562,0.684,0.782,0.88,1023,727,0.709,79.6,1475,0,0,0,0,0,5,0,0,1,0,0.292,0.043,29,1316,18583.7,786.7,-99.9,-99.9,-99.9,25,54,670,628,0,0,0,1,0.52
49,Titanium Dioxide,81,6,13,0.359,1.367,0.564,0.686,0.783,0.88,1028,761,0.763,79.4,1513.8,0,0,0,0,0,18,80,0,2,0.006,0.299,0.035,29,1321,19310.7,786.7,-99.9,-99.9,-99.9,25,44,724,682,0,0,0,1,0.52
49,Titanium Dioxide,82,6,13,0.339,1.407,0.541,0.683,0.784,0.866,966,635,0.675,71.1,1485.4,0,0,1,80,0,29,80,0,4,0.026,0.22,0.103,29,1339,20071.7,786.7,-99.9,-99.9,-99.9,25,47,768,726,0,0,0,1,0.52
49,Titanium Dioxide,83,5,12,0.378,1.253,0.572,0.736,0.846,0.932,915,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0.04,0.066,0,35,1368,20706.7,786.7,-99.9,-99.9,-99.9,25,48,815,773,0,0,0,1,0.52
50,Vinyl Acetate,56,-99.9,0,-99.9,0,0,0,0,0,0,164,0,86.4,671.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,164,-99.9,-99.9,-99.9,7,1,29,29,0,0,1,-99.9,-99.9
50,Vinyl Acetate,57,-99.9,0,-99.9,0,0,0,0,0,0,172,0,83.7,683.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,172,-99.9,-99.9,-99.9,7,7,30,30,1,1,2,-99.9,-99.9
50,Vinyl Acetate,58,-99.9,0,-99.9,0,0,0,0,0,0,190,0,75.2,680.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,190,-99.9,-99.9,-99.9,7,1,37,37,2,1,3,-99.9,-99.9
50,Vinyl Acetate,59,-99.9,0,-99.9,0,0,0,0,0,0,244,0,81.9,721.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,244,-99.9,-99.9,-99.9,7,4,38,38,2,1,4,-99.9,-99.9
50,Vinyl Acetate,60,4,4,0.299,1.296,0.432,0.659,0.864,1,220,251,0.921,80.2,737.2,1,10,0,0,10,95,0,1,3,0,0,0.116,30,220,1904,251,0.959,15.333,97.8,7,0,42,42,3,2,9,0.683,-99.9
50,Vinyl Acetate,61,5,5,0.249,1.452,0.308,0.585,0.815,0.969,325,278,0.842,77.4,756.6,0,0,0,0,0,10,0,0,1,0.049,0.054,0.108,10,325,2155,278,0.96,14.732,98,7,2,42,42,3,5,20,0.608,-99.9
50,Vinyl Acetate,62,5,5,0.253,1.443,0.328,0.597,0.821,0.97,335,318,0.837,81.6,800.3,1,50,1,10,100,0,10,2,0,0,0.047,0.107,10,335,2433,318,0.945,13.915,97.7,7,5,44,44,3,7,33,0.595,-99.9
50,Vinyl Acetate,63,5,6,0.245,1.506,0.376,0.588,0.765,0.882,425,405,0.862,83.5,832.5,2,90,0,0,90,0,0,2,0,0,0,0.102,50,435,2751,405,0.949,13.21,97.7,7,10,49,49,4,11,50,0.424,-99.9
50,Vinyl Acetate,64,7,8,0.182,1.827,0.311,0.485,0.631,0.728,515,440,0.842,85.6,876.4,0,0,0,0,0,15,0,0,1,0,0.102,0.084,45,525,3156,440,0.861,11.382,97.4,7,14,59,59,5,14,65,0.494,-99.9
50,Vinyl Acetate,65,7,8,0.178,1.838,0.302,0.472,0.613,0.736,530,512,0.935,89.6,929.3,0,0,0,0,0,35,0,0,2,0,0.029,0.078,45,540,3596,512,0.944,10.74,98.6,7,20,73,73,9,18,80,0.506,-99.9
50,Vinyl Acetate,66,7,8,0.17,1.863,0.283,0.442,0.575,0.708,565,606,1.023,91.1,984.8,0,0,0,0,50,5,0,1,1,0,0,0.077,45,575,4108,606,0.996,10.697,100.8,7,16,93,93,14,18,96,0.42,-99.9
50,Vinyl Acetate,67,7,9,0.166,1.871,0.258,0.444,0.589,0.71,620,603,0.95,86.9,1011.4,0,0,0,0,0,30,0,0,3,0,0.008,0.086,50,630,4714,606,1.044,11.167,102.9,7,17,109,109,17,18,110,0.383,-99.9
50,Vinyl Acetate,68,7,9,0.162,1.883,0.246,0.423,0.569,0.708,650,718,0.98,87.2,1058.1,0,0,0,0,0,165,0,0,3,0,0,0.093,50,660,5317,718,0.952,10.633,104,7,25,126,126,20,21,143,0.346,-99.9
50,Vinyl Acetate,69,7,9,0.183,1.819,0.307,0.491,0.632,0.748,815,730,0.869,86.3,1087.6,0,0,0,0,0,50,0,0,1,0,0.103,0.105,50,825,6035,730,0.935,9.944,106.1,7,31,151,151,22,23,156,0.401,-99.9
50,Vinyl Acetate,70,7,9,0.181,1.818,0.289,0.48,0.653,0.763,865,803,0.839,79.5,1085.6,1,300,2,175,500,50,365,2,1,0,0.062,0.089,50,875,6765,803,0.856,8.508,110.6,7,15,182,182,24,23,158,0.434,-99.9
50,Vinyl Acetate,71,5,6,0.243,1.481,0.286,0.571,0.81,0.952,1050,931,0.872,78.5,1122.4,0,0,0,0,0,35,0,0,1,0,0.054,0.077,50,1425,7568,931,0.916,7.799,116.3,7,17,197,197,25,24,158,0.515,-99.9
50,Vinyl Acetate,72,5,6,0.246,1.472,0.309,0.585,0.816,0.954,1085,1211,1.011,83.5,1185.9,0,0,0,0,0,225,0,0,3,0,0,0.12,50,1460,8499,1211,0.896,6.98,119.4,7,16,214,214,26,24,165,0.779,-99.9
50,Vinyl Acetate,73,5,6,0.28,1.407,0.42,0.649,0.84,0.954,1310,1503,0.987,87.6,1254.3,0,0,0,0,350,75,0,1,1,0,0,0.088,60,1685,9710,1503,0.998,-99.9,128,7,11,230,230,26,24,167,0.641,-99.9
50,Vinyl Acetate,74,6,7,0.217,1.625,0.317,0.533,0.735,0.879,1735,1403,0.786,83.7,1246.3,0,0,0,0,0,100,0,0,1,0,0.05,0.161,60,2110,11213,1503,-99.9,-99.9,164,7,4,241,241,27,24,169,-99.9,-99.9
50,Vinyl Acetate,75,6,7,0.23,1.596,0.354,0.559,0.749,0.886,1835,1290,0.684,72.9,1231.6,0,0,0,0,0,100,0,0,1,0.06,0.116,0.2,60,2210,12616,1503,-99.9,-99.9,-99.9,7,7,245,245,27,25,174,-99.9,-99.9
50,Vinyl Acetate,76,6,7,0.223,1.609,0.336,0.53,0.711,0.891,1935,1481,0.76,79.6,1298.2,0,0,0,0,0,25,0,0,1,0.12,0.183,0.16,60,2310,13906,1503,-99.9,-99.9,-99.9,7,6,252,252,0,0,0,-99.9,-99.9
50,Vinyl Acetate,77,6,7,0.226,1.602,0.344,0.536,0.714,0.893,1960,1586,0.786,82.2,1369.7,0,0,0,0,0,125,10,0,3,0.071,0.189,0.11,60,2335,15387,1586,-99.9,-99.9,-99.9,7,14,258,258,0,0,0,-99.9,-99.9
50,Vinyl Acetate,78,6,7,0.227,1.59,0.337,0.53,0.723,0.904,2075,1692,0.787,84.7,1438.6,0,0,0,0,0,150,0,0,2,0.08,0.207,0.096,50,2460,16973,1692,-99.9,-99.9,-99.9,7,12,272,272,0,0,0,-99.9,-99.9
50,Vinyl Acetate,79,6,7,0.244,1.552,0.382,0.562,0.742,0.91,2225,1982,0.848,86,1479.4,0,0,0,0,0,225,0,0,1,0,0.114,0.053,50,2610,18665,1982,-99.9,-99.9,-99.9,7,10,284,284,0,0,0,-99.9,-99.9
50,Vinyl Acetate,80,6,7,0.238,1.554,0.347,0.592,0.755,0.918,2450,1922,0.793,79.6,1475,0,0,1,50,0,0,50,0,0,0.102,0.227,0.082,50,2835,20647,1982,-99.9,-99.9,-99.9,7,13,294,294,0,0,0,-99.9,-99.9
50,Vinyl Acetate,81,5,6,0.247,1.485,0.354,0.604,0.771,0.938,2400,1936,0.803,79.4,1513.8,0,0,0,0,0,50,30,0,1,0,0.202,0.088,150,2835,22569,1982,-99.9,-99.9,-99.9,7,11,307,307,0,0,0,-99.9,-99.9
50,Vinyl Acetate,82,5,6,0.249,1.473,0.351,0.599,0.785,0.95,2420,1876,0.764,71.1,1485.4,0,0,1,120,0,190,120,0,4,0.023,0.214,0.096,120,2885,24505,1982,-99.9,-99.9,-99.9,7,16,318,318,0,0,0,-99.9,-99.9
50,Vinyl Acetate,83,4,5,0.269,1.351,0.361,0.602,0.823,1,2490,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0.109,0.247,0,440,3075,26381,1982,-99.9,-99.9,-99.9,7,12,334,334,0,0,0,-99.9,-99.9
51,Vinyl Chloride,58,-99.9,0,-99.9,0,0,0,0,0,0,691,0,75.2,680.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024,691,-99.9,-99.9,-99.9,9,12,127,109,0,1,6,-99.9,0.1
51,Vinyl Chloride,59,-99.9,0,-99.9,0,0,0,0,0,0,977,0,81.9,721.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5715,977,-99.9,-99.9,-99.9,9,7,139,121,0,1,7,-99.9,0.1
51,Vinyl Chloride,60,-99.9,0,-99.9,0,0,0,0,0,0,1037,0,80.2,737.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6692,1037,-99.9,-99.9,-99.9,9,8,146,128,1,3,17,0.34,0.1
51,Vinyl Chloride,61,-99.9,0,-99.9,0,0,0,0,0,0,1044,0,77.4,756.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7729,1044,-99.9,-99.9,-99.9,9,6,154,136,4,5,23,0.406,0.1
51,Vinyl Chloride,62,12,17,0.124,2.26,0.218,0.384,0.507,0.603,1145,1312,0.906,81.6,800.3,2,300,0,0,300,305,0,2,8,0,0,0.187,20,1145,8773,1312,0.927,7.478,97.7,9,10,160,142,7,5,34,0.393,0.1
51,Vinyl Chloride,63,14,19,0.097,2.445,0.143,0.28,0.394,0.509,1750,1435,0.806,83.5,832.5,0,0,1,60,0,120,60,0,7,0.072,0.213,0.108,25,1750,10085,1435,0.934,6.98,97.7,9,16,170,152,10,11,40,0.349,0.1
51,Vinyl Chloride,64,13,18,0.101,2.404,0.155,0.304,0.414,0.525,1810,1615,0.892,85.6,876.4,0,0,0,0,0,0,0,0,0,0.008,0.102,0.104,30,1870,11520,1615,0.909,6.347,97.4,9,20,186,168,10,11,46,0.37,0.1
51,Vinyl Chloride,65,13,18,0.101,2.404,0.155,0.304,0.414,0.525,1810,2000,0.871,89.6,929.3,0,0,0,0,0,975,0,0,12,0,0,0.081,30,1870,13135,2000,0.966,6.129,98.6,9,9,206,188,12,12,55,0.344,0.1
