"sale","emp","RandD","lt","at","ch","ebit","ni","ppegt","xad","xopr","xrd"
19.115,0.486,2.478302,15.476,77.28,20.831,-50.87,-54.225,27.715,3.1,64.085,11.921
15.318,0.092,2.015436,5.359,9.545,2.248,-35.295,-61.007,9.787,0.1,40.319,7.504
3.438,0.022,0.8337783,1.547,2.984,1.388,-4.798,-4.911,6.481,NA,6.248,2.302
0.329,0.04,0.4061316,4.426,6.883,4.125,-5.158,-6.834,6.512,NA,4.879,1.501
1.523,0.045,0.3852624,2.886,5.479,4.149,-6.223,-7.193,6.668,NA,7.475,1.47
36.56,0.523,NA,61.022,71.101,0.888,-0.815,-23.73,10.687,NA,35.221,NA
47.845,0.596,NA,80.069,77.711,1.412,1.021,-10.865,10.954,NA,44.343,NA
90.38,0.628,NA,70.432,89.974,0.752,26.465,13.789,11.704,NA,61.462,NA
117.502,0.716,NA,66.914,138.285,38.612,42.522,18.42,12.972,NA,72.957,NA
178.475,0.705,NA,105.127,201.142,49.731,73.486,23.176,15.457,NA,103.038,NA
60.315,0.137,NA,775.26,829.509,28.637,12.372,4.425,NA,1.202,46.182,NA
71.719,0.161,NA,1114.464,1176.768,22.283,15.161,6.2,NA,1.208,54.085,NA
77.991,0.184,NA,1454.322,1543.414,34.529,22.573,11.007,NA,1.648,53.974,NA
101.442,0.219,NA,1817.967,1984.923,49.115,38.64,19.069,NA,2.527,61.147,NA
127.409,0.261,NA,2341.744,2535.817,49.534,50.02,26.995,NA,2.521,75.665,NA
118.013,1.233,NA,317.72,470.668,3.928,6.5,10.109,105.665,NA,86.034,NA
141.99,1.38,NA,349.884,507.254,23.921,1.397,4.387,136.222,NA,109.301,NA
164.27,1.243,NA,500.281,672.209,26.325,26.919,14.005,151.688,NA,125.905,NA
178.348,1.416,NA,388.189,560.011,5.62,32.981,-0.677,159.898,NA,133.076,NA
196.885,1.373,NA,338.147,585.784,10.994,42.476,7.333,162.213,NA,141.976,NA
41.016,0.226,NA,446.893,526.833,25.464,NA,0.807,NA,0,34.481,NA
0.275,0.078,2.918473,5.725,56.797,5.426,-35.703,-31.803,4.556,NA,35.199,18.513
0.895,0.08,2.815469,4.966,53.372,7.499,-27.629,-24.374,5.232,NA,27.633,16.701
1.582,0.117,3.043331,15.973,28.037,4.449,-33.766,-35.753,6.523,NA,34.347,20.975
29.057,0.133,3.470755,47.424,94.464,13.221,-19.092,-19.12,22.951,NA,46.904,32.161
31.395,0.21,3.753074,87.893,196.403,20.698,-33.06,-45.694,144.876,NA,62.393,42.652
8.311,0,NA,15.362,70.438,NA,6.917,3.318,0,NA,1.394,0
8.098,0,NA,46.703,101.982,NA,6.844,5.187,0,NA,1.254,0
12.858,0,NA,100.725,195.063,NA,10.632,9.66,0,NA,2.226,0
17.91,0,NA,206.212,327.107,NA,14.805,11.884,0,NA,3.105,0
22.103,0,NA,228.501,349.033,NA,15.29,11.273,NA,NA,6.813,0
95.7,0.565,3.227082,72.099,537.867,44.725,-164.93,-189.606,26.539,32.215,166.987,25.206
66.551,0.416,3.026213,64.124,111.338,33.125,-68.417,-425.258,32.734,11.051,96.125,20.619
74.136,0.347,2.57779,42.899,72.176,27.613,-18.32,-21.303,31.36,1.522,81.537,13.168
107.292,0.306,2.692463,139.047,212.255,36.673,19.68,26.049,36.632,6.3,77.967,14.768
261.327,0.505,3.180551,166.273,544.409,80.452,56.008,53.161,58.271,20,177.831,24.06
107.931,0.848,4.117247,68.973,507.556,185.627,-79.52,-95.729,49.908,6.5,154.726,61.39
130.944,0.202,NA,162.867,309.474,21.093,22.492,15.719,7.967,NA,104.032,NA
144.607,0.19,NA,180.565,341.683,29.948,16.199,12.019,8.712,NA,123.63,NA
5.584,0.003,-0.6713857,8.581,33.541,26.452,-136.848,-136.51,5.076,7.97,40.393,0.511
3.201,0.002,-2.631089,4.765,9.46,7.597,-9.144,-10.524,0.262,-1.167,9.368,0.072
0,0.002,NA,3.101,8.032,0.575,0.075,0.223,0,0,-0.075,0
0,0.002,NA,0.075,5.308,3.812,-0.877,0.265,0,0,0.877,0
0,0.001,NA,0.162,4.446,3.501,-1.131,-0.76,0,NA,1.131,0
47.669,0.3,2.685736,17.091,56.938,10.502,-14.946,-13.013,10.334,2.409,60.789,14.669
27.55,0.2,2.53655,11.263,33.294,1.146,-20.106,-21.255,8.493,0.67,44.617,12.636
20.942,0.148,2.061278,10.402,21.26,11.948,-7.55,-11.242,8.395,0.287,26.296,7.856
25.051,0.181,2.052584,15.65,35.663,12.154,-3.277,-2.927,9.158,0.17,26.612,7.788
338.805,3,NA,206.661,311.828,13.297,89.098,43.559,121.083,4.448,238.945,NA
379.831,3,NA,173.18,321.284,30.531,89.861,43.285,143.597,4.869,275.623,NA
444.842,3.5,NA,127.731,340.643,43.689,109.831,63.979,166.684,7.745,318.95,NA
508.637,3.8,NA,144.408,334.681,40.73,126.983,74.786,185.63,8.712,363.521,NA
554.202,4.2,NA,166.696,346.359,36.424,139.327,82.689,215.726,6.944,393.949,NA
11.794,0.069,NA,141.581,154.572,5.473,1.86,0.46,NA,0.204,9.488,NA
10.587,0.07,NA,139.372,154.339,6.758,2.572,1.777,NA,0.181,7.595,NA
10.016,0.076,NA,149.302,164.559,6.127,2.418,0.503,NA,0.226,7.237,NA
10.587,0.076,NA,147.781,163.786,6.17,2.579,0.708,NA,0.275,7.646,NA
1.474,0.01,NA,0.708,7.16,0.268,-3.416,-3.517,0.151,NA,4.682,NA
0,NA,NA,0.593,0.556,0.009,-2.424,-3.118,0.089,NA,2.412,NA
0,NA,NA,0.995,0.493,0,-1.534,-1.578,0.09,NA,1.504,NA
0,0.002,NA,0.974,0.148,0.086,-0.912,-1.325,0.09,NA,0.881,NA
0,0.002,NA,1.571,2.164,0.143,-1.154,-2.365,0.001,NA,1.143,NA
917.005,NA,NA,210.628,495.532,21.762,152.263,93.96,193.765,NA,745.345,NA
770.881,NA,NA,190.16,512.94,23.786,53.8,35.829,289.429,NA,692.98,NA
516.601,NA,NA,173.45,463.589,15.864,-49.901,-32.006,319.07,NA,537.794,NA
502.788,NA,NA,155.381,412.125,8.005,-37.371,-30.112,320.506,NA,513.164,NA
497.345,3.2,NA,173.975,408.508,11.154,-15.228,-17.81,325.065,NA,490.167,NA
8.358,0.017,NA,18.406,58.466,1.536,2.008,1.426,59.635,NA,3.657,NA
13.657,0.019,NA,16.755,52.629,0.556,-11.813,-9.046,73.621,NA,20.293,NA
9.648,0.015,NA,16.705,44.753,0.927,-6.347,-6.882,77.434,NA,10.874,NA
12.925,0.012,NA,16.846,46.115,2.109,1.496,0.967,81.982,NA,6.572,NA
33.577,0.043,NA,287.108,534.199,5.66,4.699,8.117,535.838,NA,19.647,NA
4.394,NA,NA,56.987,65.644,0.98,NA,0.258,NA,NA,3.4,NA
5.362,NA,NA,66.09,74.217,1.238,NA,0.338,NA,0.043,4.335,NA
5.462,NA,NA,77.065,85.328,1.107,NA,0.232,NA,NA,4.726,NA
5.734,0.02,NA,90.027,98.427,1.421,NA,0.388,NA,NA,4.622,NA
53.381,0.65,NA,15.073,33.312,1.043,8.185,4.72,9.799,NA,43.638,NA
69.455,0.85,NA,17.759,71.492,12.212,9.327,5.849,11.812,NA,57.779,NA
91.598,0.85,NA,18.614,82.226,20.333,12.885,7.808,13.428,NA,76.43,NA
90.744,0.775,NA,15.574,87.536,24.277,11.315,7.221,14.619,NA,77.198,NA
96.754,0.83,NA,16.048,97.969,7.819,13.378,8.007,17.202,NA,81.398,NA
1897.745,13.121,NA,1336.688,2779.783,131.91,175,70.352,4946.624,NA,1320.859,NA
12.621,NA,NA,210.27,232.271,3.184,3.298,1.377,NA,0,8.945,NA
14.316,NA,NA,258.92,292.095,6.352,3.706,1.459,NA,0.179,10.166,NA
11.568,0.218,3.131879,9.536,138.21,96.398,-41.051,-33.685,14.045,1.552,49.183,22.917
4.728,0.105,2.830681,5.59,97.415,91.594,-35.603,-37.184,12.405,0.113,36.472,16.957
0.482,0.029,2.210141,61.179,76.797,73.985,-20.33,-19.275,0.558,0,18.484,9.117
0.043,0.001,-1.80181,1.935,9.269,9.077,-7.034,-8.294,0,0,6.851,0.165
0,0,NA,0.114,6.535,0.053,-0.968,-0.847,0,NA,0.968,0
618.582,1.002,NA,7915.804,9380.373,65.411,192.864,114.826,NA,0,425.718,NA
695.192,1.033,NA,10138.032,11426.768,84.214,223.495,134.549,NA,0,471.697,NA
792.23,1.056,NA,12828.521,14144.604,153.096,320.337,192.033,NA,0,471.893,NA
806.992,1.08,NA,15703.994,17033.36,190.984,345.981,207.41,NA,0,461.011,NA
931.615,1.115,NA,18743.097,20145.981,122.483,405.529,239.266,NA,0,526.086,NA
332.519,1.5,NA,156.08,337.172,79.025,53.462,30.254,273.36,NA,261.098,NA
478.393,NA,NA,171.733,393.903,58.942,59.355,37.2,368.505,NA,384.706,NA
679.996,2.71,NA,428.449,784.205,100.41,86.361,51.78,714.647,NA,540.998,NA
859.596,3.396,NA,896.046,1476.858,241.384,119.524,60.539,1286.041,NA,676.864,NA
1052.739,4.778,NA,1287.462,1877.354,144.281,26.043,-17.168,1857.519,NA,900.358,NA
3.973,0.06,0.296394,2.087,9.469,4.838,-2.706,-2.489,4.199,0.034,6.409,1.345
4.368,0.055,0.4054651,1.56,6.082,1.232,-3.698,-3.58,5.176,0.012,7.413,1.5
6.621,0.08,0.2639015,1.641,6.461,1.014,-2.18,-2.194,6.059,0.003,8.047,1.302
6.696,0.066,0.5743636,2.703,7.297,0.959,-2.769,-2.769,7.836,NA,8.665,1.776
8.566,0.075,0.4891933,2.054,15.224,6.906,-3.885,-4.012,8.269,NA,11.202,1.631
251.797,0.934,4.364957,99.68,829.215,171.658,-45.669,-24.951,34.745,1.1,282.3,78.646
319.251,1.006,4.510716,120.848,892.127,100.158,-33.554,-13.242,56.58,0.6,318.111,90.987
273.393,1.03,4.314069,149.858,894.585,57.229,-34.946,-94.58,87.894,1.6,269.173,74.744
264.21,0.895,4.168029,180.465,943.259,83.278,3.576,11.44,163.714,2.9,238.279,64.588
387.22,1.36,4.147885,262.329,1082.811,180.849,75.136,44.92,176.44,0.4,286.977,63.3
121.239,2.4,NA,71.626,622.92,51.617,-99.44,-59.802,42.409,30.417,182.537,0
75.535,1.3,NA,169.778,596.494,20.82,-98.895,-124.385,44.021,9.11,146.368,NA
59.302,0.952,NA,167.075,580.957,33.153,-29.687,-18.231,39.672,0.93,77.129,NA
89.432,1.179,NA,109.862,546.054,55.508,-0.192,15.524,34.158,0.58,82.442,NA
182.683,1.802,2.626478,177.498,664.331,110.206,-3.069,-9.333,35.635,2.249,173.476,13.825
0.48,0.116,2.295862,2.747,16.071,9.463,-22.308,-21.152,1.514,0.073,22.441,9.933
2.713,0.005,1.743619,1.061,6.836,5.381,-10.845,-6.342,0.021,0,13.292,5.718
NA,0.001,NA,1.058,4.177,4.174,NA,NA,0,NA,NA,NA
5851,NA,NA,26828,29692,NA,589,340,NA,NA,5154,NA
6341,NA,NA,28433,31611,NA,608,419,NA,NA,5711,NA
202.203,0.43,3.399296,473.145,1555.094,174.39,-128.608,-130.446,25.663,NA,328.527,29.943
26.971,0.362,NA,8.156,139.569,13.878,-50.5,-40.278,10.787,NA,49.511,NA
39.229,0.338,NA,22.255,81.814,17.236,-42.058,-77.444,12.062,NA,53.334,NA
47.545,0.288,NA,19.4,74.456,9.559,-3.615,-7.61,9.134,NA,48.172,NA
50.831,0.29,NA,22.576,85.739,13.54,7.338,6.328,10.711,NA,41.852,NA
55.762,0.288,NA,20.811,93.071,33.769,11.8,7.105,11.571,NA,42.524,NA
4.549,0.084,1.49178,6.139,20.732,14.15,-34.193,-32.275,5.314,2.114,37.375,4.445
9.071,0.064,1.200567,6.23,10.999,7.628,-27.561,-26.669,6.312,3.487,34.807,3.322
12.37,0.065,0.8202203,5.644,4.608,2.822,-17.586,-17.187,6.461,1.512,28.449,2.271
19.324,0.08,1.502966,4.676,10.781,9.075,-3.835,-3.56,6.6,1.041,22.661,4.495
34.32,0.097,1.620971,7.683,64.774,13.296,1.081,2.025,6.823,1.61,32.74,5.058
476.186,2.72,NA,1571.55,2244.586,33.733,-22.141,-61.712,1115.276,NA,362.427,NA
704.379,2.984,NA,2779.77,3867.392,198.548,-67.048,-94.221,1626.253,NA,588.927,NA
807.882,3.35,NA,2794.294,3789.062,74.85,154.218,-68.099,1906.465,NA,448.258,NA
902.592,3.42,NA,3022.746,3809.655,60.172,155.344,-24.544,2109.617,NA,522.048,NA
1002.456,3.625,NA,2978.539,3769.872,100.144,188.485,-13.799,2244.004,NA,580.171,NA
247.682,0.869,3.698632,34.621,117.28,19.821,-1.095,-34.287,42.003,NA,241.677,40.392
146.705,0.564,3.223983,24.882,86.079,37.866,-4.205,-23.614,39.451,NA,143.81,25.128
112.264,0.502,3.32988,19.261,97.256,47.706,-6.646,-17.157,41.715,0.906,112.21,27.935
81.275,0.377,2.954962,12.867,82.442,46.775,-10.645,-12.03,41.043,0.68,86.717,19.201
102.288,0.375,2.850764,16.336,90.301,43.832,-2.001,-3.144,42.482,0.518,101.028,17.301
20.854,0.165,2.514546,15.365,60.193,9.615,-40.897,-40.467,5.566,2.527,55.854,12.361
7.589,0.188,2.389038,19.74,89.106,47.349,-25.577,1.427,3.495,1.908,30.322,10.903
18.129,0.154,1.991293,13.441,32.513,19.065,-29.81,-51.927,4.69,1.125,46.387,7.325
13.194,0.116,1.628063,12.161,20.886,9.617,-14.978,-13.608,4.394,0.311,27.049,5.094
12.885,0.09,1.390037,13.351,14.094,2.429,-10.19,-9.691,4.737,0.435,21.951,4.015
0.741,NA,2.299781,5.959,12.663,1.789,-16.58,-16.703,9.856,NA,14.388,9.972
1.025,0.072,1.396987,6.141,7.214,0.039,-13.671,-15.669,10.15,NA,12.203,4.043
35.438,NA,NA,37.265,64.33,4.459,2.493,0.812,8.606,NA,32.136,NA
55.399,NA,NA,45.729,47.27,3.977,-9.595,-14.28,8.789,NA,63.888,NA
6.494,NA,NA,16.03,10.763,1.968,-4.337,-7.021,2.277,NA,10.355,NA
21.465,NA,NA,34.968,36.905,0.911,-0.68,2.859,0.038,NA,21.915,NA
21.236,0.025,NA,54.22,57.468,1.484,-0.925,-0.484,0.106,NA,22.144,NA
132.376,NA,NA,258.618,187.784,NA,-106.203,-277.462,NA,NA,213.765,NA
176.785,1.116,4.090571,105.757,1132.897,119.809,-343.577,-377.87,39.408,12.074,307.093,59.774
43.348,0.49,2.529641,98.128,132.837,33.261,-235.869,-1277.003,12.152,4.868,95.496,12.549
21.407,0.172,2.120943,83.169,27.147,17.719,-55.954,-91.896,11.622,-0.084,38.609,8.339
33.29,0.227,3.534212,14.066,34.487,10.939,-64.633,-92.843,17.163,NA,90.413,34.268
21.82,0.047,3.04823,14.744,14.738,6.334,-32.344,-46.622,19.633,NA,49.854,21.078
172.314,0.146,NA,30.938,44.364,15.725,1.941,1.616,8.709,NA,169.073,NA
272.119,0.149,NA,63.638,79.11,12.475,1.124,1.158,13.565,NA,268.41,NA
459.832,0.201,NA,NA,149.895,1.768,7.869,4.467,16.568,NA,448.699,NA
573.266,0.29,NA,128.314,156.74,5.222,12.447,6.414,19.397,NA,556.382,NA
651.098,0.394,NA,NA,226.149,3.388,16.006,7.953,26.465,NA,629.386,NA
14.842,0.136,2.073423,5.076,34.779,6.989,-39.558,-41.636,12.195,6.769,49.548,7.952
4.862,0.032,1.357123,1.279,5.861,1.602,-16.421,-25.229,1.691,2.306,18.387,3.885
334.385,1.4,NA,160.203,298.799,10.689,41.324,24.215,76.394,NA,288.662,NA
510.179,1.443,NA,189.836,392.526,26.52,42.81,25.274,79.531,NA,461.431,NA
306.979,0.974,NA,209.159,279.976,15.086,-134.471,-129.525,108.753,NA,433.628,NA
133.762,NA,NA,122.643,132.352,0.819,-41.823,-59.003,73.378,NA,169.379,NA
53.146,0.109,NA,60.052,75.57,1.923,-10.321,3.476,57.652,NA,60.627,NA
163.342,0.943,2.942648,67.542,259.515,53.255,8.886,14.487,28.283,NA,150.827,18.966
138.869,0.634,3.405156,94.579,137.488,66.25,-60.176,-156.005,28.582,NA,189.631,30.119
101.493,0.555,3.078095,88.812,104.835,45.829,-12.785,-29.49,24.904,NA,107.131,21.717
72.492,0.361,2.886364,46.423,67.36,32.703,-7.905,4.178,21.455,NA,76.5,17.928
69.219,0.332,2.785567,55.618,97.803,21.31,-6.419,-9.544,21.946,NA,72.681,16.209
9.795,NA,NA,11.485,17.336,1.535,-4.141,-4.419,7.015,NA,12.785,NA
0.056,0.012,NA,0.691,7.734,1.275,-3.342,-3.288,0.202,0.064,3.361,NA
0.757,0.014,NA,0.793,5.602,0.205,-3.571,-3.604,0.287,0.035,4.25,NA
2.466,0.013,NA,0.234,2.925,0.71,-1.401,-2.182,0.291,0.064,3.822,NA
3.09,0.015,NA,0.48,1.219,0.066,-1.513,-1.952,0.292,0.139,4.579,NA
2.04,0.015,NA,1.116,0.247,0.07,-0.463,-0.478,0,0.155,2.503,NA
30.772,0.287,0.8385454,11.536,51.162,30.533,-20.559,-37.114,11.093,4.589,48.917,2.313
31.581,0.231,0.731887,12.335,40.368,17.558,-1.97,-11.61,10.371,2.69,30.466,2.079
13.933,0.126,1.015955,11.186,65.305,23.823,-24.57,-22.219,10.267,NA,31.922,2.762
33.253,0.128,0.9301937,7.916,49.056,19.087,-8.125,-7.835,12.985,NA,31.92,2.535
48.214,0.156,1.15908,7.41,64.093,32.777,13.112,14.317,16.682,NA,31.614,3.187
71.622,0.175,1.433893,9.951,112.856,46.882,27.25,35.806,20.536,NA,40.462,4.195
106.343,0.202,1.658038,12.956,152.917,18.814,46.036,31.607,26.99,NA,55.758,5.249
80.136,0.308,3.211891,64.883,238.599,83.858,-70.21,-279.493,28.005,4.3,141.655,24.826
0.785,0.002,-0.1289704,0.657,0.661,0.254,-2.211,-2.613,0.057,0.117,2.953,0.879
0.595,0.002,NA,0.157,0.207,0.152,-0.072,-1.307,0.056,0.001,0.659,0
0.414,0.002,NA,0.141,0.142,0.099,-0.04,-0.037,0.022,NA,0.452,NA
0.219,0,NA,0.144,0.216,0.189,0.071,0.07,0.01,NA,0.148,NA
0.2,0,NA,0.092,0.222,0.19,0.064,0.065,0.01,NA,0.136,NA
506.733,NA,NA,322.073,571.419,0,36.911,17.147,525.619,NA,449.165,NA
489.775,NA,NA,448.793,708.996,0,43.376,18.604,617.18,NA,419.157,NA
484.084,NA,NA,552.937,889.197,0,59.896,28.686,780.191,NA,388.389,NA
708.884,NA,NA,555.933,919.26,0,83.554,38.323,842.369,NA,587.018,NA
859.219,0.6,NA,625.081,1108.596,2.669,91.551,65.801,943.985,NA,732.059,NA
0,NA,NA,0,0,0,-0.03,-0.03,0,NA,0.03,NA
0,NA,NA,0.62,0.031,0.004,-0.445,-0.695,0.059,NA,0.429,0
0,0.001,NA,0.138,0.015,0,-0.308,-0.351,0.06,NA,0.295,0
0,0.001,-2.882404,2.168,0.083,0.003,-2.167,-2.155,0.067,NA,2.152,0.056
0.005,0.001,NA,0.631,1.471,0,-4.079,-4.079,0.123,NA,3.993,0
0.769,NA,-1.410587,1.064,0.367,0.021,-0.558,-0.378,0.182,0.039,1.226,0.244
1.133,NA,-0.9996724,0.718,0.272,0.006,-0.084,-0.094,0.204,0.025,1.169,0.368
0.752,NA,-1.354796,0.697,0.277,0.018,-0.424,-0.419,0.231,0.065,1.133,0.258
250.828,2.03,NA,57.972,133.531,1.243,22.947,14.914,104.025,NA,221.192,NA
221.289,1.85,NA,52.954,130.695,7.926,12.279,6.51,112.526,NA,201.418,NA
248.346,1.83,NA,48.837,149.881,2.316,26.319,15.391,120.364,NA,213.924,NA
309.005,1.9,NA,50.835,167.099,14.859,27.222,14.71,128.917,NA,276.459,NA
345.944,1.7,NA,52.333,188.918,9.23,32.77,18.204,118.058,3.9,308.552,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.007,NA,0.027,1.222,0.701,-2.408,-2.337,0.525,NA,2.404,NA
0,0.007,-1.177655,3.46,2.458,1.546,-2.118,-4.777,0.058,NA,2.082,0.308
0.3,0.009,-0.7339692,1.657,0.769,0.011,-6.053,-8.399,0.175,NA,6.326,0.48
0.04,0.01,-0.5568696,1.908,1.452,0.21,-5.392,-6.299,0.202,NA,5.371,0.573
0.106,0.006,-1.418818,1.385,1.282,0.025,-1.843,-2.718,0.203,NA,1.882,0.242
0.173,0.006,-1.594549,1.166,1.296,0.066,-3.413,-3.98,0.204,NA,3.514,0.203
51.745,0.24,1.475221,6.96,42.575,2.09,2.713,2.407,9.281,0.247,47.352,4.372
49.218,0.24,1.796249,8.939,37.671,1.874,-4.091,-5.945,10.549,0.152,51.25,6.027
54.998,0.215,1.927455,7.913,33.539,6.615,-4.217,-3.175,11,0.193,58.221,6.872
56.576,0.215,1.695432,8.301,34.96,1.727,1.58,1.02,12.42,0.333,54.203,5.449
55.327,NA,1.643453,8.242,35.524,1.686,1.293,0.585,11.151,0.432,52.998,5.173
170.363,1.76,NA,1949.251,2269.68,1105.781,-241.279,-395.561,837.785,19.152,325.725,NA
227.628,1.382,NA,1854.046,1830.286,427.069,-185.646,-336.957,1050.9,NA,289.913,NA
18.402,0.155,-0.1210383,4.727,26.986,7.992,-0.772,-0.668,5.213,NA,18.373,0.886
23.107,0.128,0.9178895,6.921,25.195,2.783,-4.642,-5.839,6.885,NA,24.548,2.504
NA,NA,NA,7.81,18.169,3.019,NA,NA,6.857,NA,NA,NA
14.906,NA,0.2866816,6.978,15.802,2.081,0.033,-1.281,6.386,NA,14.352,1.332
13.924,NA,0.4668737,7.55,16.206,1.792,-0.025,-0.168,1.589,NA,13.588,1.595
54.983,0.491,2.61951,14.445,305.42,76.513,-54.33,-57.367,20.634,1.006,81.84,13.729
70.754,0.366,NA,18.81,117.444,34.124,-106.169,-418.931,24.048,0.359,114.612,NA
78.802,0.304,NA,18.532,104.353,17.247,-17.081,-15.233,24.275,0.01,90.482,NA
85.841,0.33,NA,27.002,110.392,13.336,-6.337,-4.979,25.103,NA,88.253,NA
100.77,0.348,NA,115.484,194.177,16.972,3.243,3.108,26.726,NA,94.283,NA
12.326,0.174,3.57778,6.939,76.933,16.53,-33.001,-37.364,28.79,NA,39.38,35.794
11.699,0.216,4.041822,12.263,171.811,12.528,-40.302,-67.606,46.808,NA,45.828,56.93
13.919,0.219,4.184764,12.073,110.616,33.638,-58.077,-77.461,49.61,NA,64.196,65.678
12.1,0.272,4.003946,138.487,256.34,121.406,-59.112,-75.798,55.585,NA,62.212,54.814
18.641,0.359,4.397371,300.944,232.966,13.081,-76.689,-187.443,80.442,NA,83.143,81.237
23.21,0.143,2.162173,9.124,73.008,24.795,-46.969,-50.847,14.871,NA,65.398,8.69
24.856,0.187,NA,22.57,54.342,14.627,-25.607,-44.926,11.489,NA,46.692,NA
25.555,0.166,NA,10.604,37.692,12.382,-9.946,-4.578,11.141,NA,34.082,NA
24.131,0.13,NA,5.603,29.882,15.223,-6.991,1.046,11.222,NA,30.231,NA
14.66,0.105,NA,4.76,20.475,9.334,-9.168,-8.933,10.708,NA,23.113,NA
93.145,0.229,-0.7678707,205.244,227.757,1.453,23.492,-3.2,12.597,NA,63.096,0.464
93.748,0.234,-0.6311118,194.053,214.884,1.13,23.063,-1.364,13.2,NA,64.558,0.532
94.425,0.253,-0.7678707,189.142,213.594,0.805,29.387,10.88,13.825,NA,64.338,0.464
101.593,0.292,-0.549913,225.131,243.644,0.304,20.321,-6.241,17.431,2.658,80.616,0.577
115.32,0.296,-0.6520053,242.495,228.699,2.346,19.21,-18.029,21.05,3.147,94.832,0.521
0,NA,NA,0.264,0.329,0.158,-0.448,-0.457,NA,NA,0.447,NA
81.978,0.437,NA,15.264,108.165,82.92,-4.374,-7.913,10.002,NA,83.876,0
46.174,0.376,NA,8.108,82.05,57.32,-20.547,-18.16,12.532,NA,63.976,0
9.29,0.168,NA,9.378,47.397,40.333,-20.527,-30.879,4.986,NA,28.08,0
3.063,0.173,3.27253,12.777,121.287,88.828,-40.434,-36.078,45.927,NA,39.39,26.378
3.489,0.211,3.544114,13.294,84.187,36.089,-51.353,-49.419,53.875,NA,51.199,34.609
1.989,0.249,3.257404,16.22,78.277,19.71,-46.657,-45.783,67.003,NA,44.069,25.982
4.019,0.164,2.351756,17.248,85.625,26.862,-46.437,-47.042,70.385,NA,45.11,10.504
3.75,0.069,2.276857,5.41,45.126,6.448,-41.832,-41.665,70.584,NA,39.866,9.746
0,0.3,3.556205,304.381,257.308,91.348,-66.417,-618.097,31.037,2.7,66.417,35.03
1.042,0.074,3.291383,17.182,52.625,13.565,-49.452,80.432,8.032,0,40.281,26.88
2.802,0.044,1.739413,16.07,23.004,3.225,-15.442,-29.446,4.483,0,14.227,5.694
3.489,0.033,0.9696419,15.237,7.913,0.991,-8.756,-14.542,0.769,0,9.313,2.637
453.284,NA,3.751972,266.59,953.2,45.359,19.206,-1.43,138.307,NA,385.348,42.605
656.527,NA,4.370055,189.042,487.707,60.241,-58.777,-414.755,168.513,NA,618.025,79.048
539.852,4.05,4.399289,211.26,495.205,70.671,-5.568,-24.302,183.899,6.126,524.432,81.393
578.038,4.08,4.531997,197.405,501.392,59.021,5.516,5.509,213.595,5.386,548.354,92.944
635.799,3.96,4.575762,209.431,579.37,82.565,6.785,11.474,238.138,4.317,603.579,97.102
106.861,1.626,NA,1006.61,1214.835,275.837,-37.781,-87.383,627.81,NA,101.711,NA
135.176,1.576,NA,1059.124,979.441,122.155,-48.258,-288.292,722.307,NA,122.468,NA
157.441,1.289,NA,175.324,909.873,34.507,-29.555,-175.829,745.109,NA,121.797,NA
109.979,0.553,3.309703,46.534,458.523,108.032,-201.647,-193.015,52.524,50.258,265.137,27.377
145.258,0.379,2.943333,29.447,171.298,39.518,-112.089,-282.825,47.44,28.7,211.871,18.979
193.908,0.395,2.520113,34.312,128.252,47.784,-40.293,-50.334,45.838,21.3,222.711,12.43
245.733,0.53,2.14441,56.194,184.412,5.285,-19.271,-18.649,45.087,13.3,256.849,8.537
360.099,0.664,2.263532,71.383,158.511,15.491,-20.323,-47.735,49.348,18.9,368.598,9.617
51.709,0.52,4.312114,76.793,1026.475,126.989,-307.518,-306.438,28.798,NA,137.643,74.598
70.463,0.512,3.81419,54.922,680.941,111.396,-289.701,-335.087,29.294,NA,131.476,45.34
27.716,0.268,3.526625,83.458,304.968,261.689,-107.002,-399.257,26.415,1.6,123.947,34.009
8.612,0.171,2.792943,48.472,237.408,215.877,-31.763,-33.402,12.204,0.001,37.653,16.329
2.344,0.029,1.788086,43.789,59.739,47.124,-25.398,46.94,7.462,0.001,27.434,5.978
72.401,0.586,1.545859,59.154,411.728,57.874,-100.713,-118.334,68.922,28.525,167.614,4.692
150.198,0.737,2.337952,78.188,411.403,195.14,-139.109,-365.976,133.31,55.149,272.207,10.36
137.855,0.294,3.220275,58.46,171.696,64.216,-100.753,-245.928,35.692,3.7,214.629,25.035
91.75,0.243,1.686399,48.306,144.646,9.35,-39.476,16.795,36.537,1.8,119.926,5.4
82.779,0.252,2.104134,36.632,165.257,12.408,-22.712,-11.168,40.827,1.8,94.961,8.2
41.097,0.183,2.231948,20.148,144.281,24.273,-12.471,-9.369,5.003,0.316,52.387,9.318
46.661,0.195,2.514466,16.381,73.005,50.009,-20.473,-70.988,5.663,0.345,53.008,12.36
55.014,0.203,2.386651,16.511,79.912,46.144,3.229,3.729,7.53,0.166,50.515,10.877
72.723,0.222,2.5016,21.281,104.699,25.664,11.558,11.033,8.143,0.318,59.747,12.202
92.437,0.286,2.706249,35.833,137.792,15.666,13.024,14.534,9.17,NA,77.647,14.973
47.245,0.266,3.108257,109.056,124.17,9.278,-106.379,-279.519,36.569,5.177,122.79,22.382
