appyear,classId,patent,nonutility,n_claims,n_bcites,n_fcites,n_nplcites,complexity,originality,generality
2000,220,"6173856",0,28,7,7,0,5.69975,.4081632,.46875
2000,401,"6174099",0,14,10,9,0,5.441909,0,.4970414
2000,417,"6174143",0,25,11,3,0,5.586585,.5,.4958677
2000,439,"6174178",0,13,1,0,0,5.957719,0,.4994055
2000,118,"6174373",0,17,12,0,0,6.667042,.5694444,.3886719
2000,208,"6174430",0,5,27,1,0,5.711528,0,0
2000,264,"6174471",0,12,12,7,0,5.614776,.5123967,.2252595
2000,424,"6174520",0,11,1,0,0,6.140717,0,0
2000,426,"6174553",0,42,49,17,0,5.734004,.2246094,.1689623
2000,430,"6174631",0,8,7,10,1,4.799143,.4081632,.3035713
2000,430,"6174637",0,18,41,0,0,5.205462,.1490139,0
2000,438,"6174744",0,12,2,118,0,4.640079,0,.3944831
2000,438,"6174754",0,31,14,27,0,6.868251,.1326531,.13875
2000,438,"6174814",0,17,11,5,4,5.922897,.4297521,.1371742
2000,438,"6174816",0,18,5,18,2,6.386541,0,.3352195
2000,558,"6175032",0,13,15,5,0,5.799017,0,0
2000,558,"6175033",0,13,14,2,0,5.667087,0,0
2000,560,"6175034",0,4,20,1,37,5.504838,0,.2975206
2000,323,"6175222",0,8,20,3,2,5.246764,0,.2921598
2000,323,"6175226",0,15,8,3,0,6.106299,0,0
2000,324,"6175246",0,4,4,2,0,4.064908,.5,.1244445
2000,330,"6175273",0,11,10,19,5,5.254365,.1975309,.4995409
2000,347,"6175375",0,42,9,11,0,5.30946,.21875,.5123967
2000,347,"6175377",0,9,0,12,0,5.376131,.5659062,.4861112
2000,356,"6175417",0,3,7,21,0,5.606148,.4897959,.6464
2000,361,"6175499",0,3,11,13,0,6.390904,.1652892,.3099173
2000,363,"6175511",0,7,3,6,0,5.216074,0,0
2000,365,"6175526",0,21,10,8,0,5.353009,.1800001,.1800001
2000,365,"6175535",0,20,4,6,0,5.185534,0,.1527778
2000,375,"6175597",0,2,21,3,17,8.471599,.1723356,.1171875
2000,399,"6175700",0,7,5,9,0,5.338252,.3199999,.4938271
2000,399,"6175716",0,48,3,4,0,5.626289,0,.5454546
2000,40,"6176028",0,15,3,2,0,5.632856,0,.244898
2000,72,"6176114",0,7,17,4,0,5.831229,0,.4897959
2000,137,"6176259",0,7,9,7,0,5.92247,.46875,.644628
2000,224,"6176401",0,9,5,24,0,6.142,.48,.4996348
2000,227,"6176413",0,6,75,112,21,5.716875,.512,.2010841
2000,229,"6176419",0,17,16,33,0,5.572021,.4081632,.4996712
2000,235,"6176426",0,15,7,6,0,5.768047,.2777778,.3199999
2000,244,"6176452",0,4,16,10,0,4.678092,.5714285,.661157
2000,296,"6176535",0,6,14,18,2,5.221495,.4861112,.0644445
2000,297,"6176550",0,21,47,8,0,3.933824,.0986193,.2697704
2000,353,"6176584",0,8,5,12,0,4.902977,.48,.5950413
2000,411,"6176665",0,17,11,7,0,5.650889,0,0
2000,451,"6176770",0,4,5,0,0,5.497893,.3199999,.3310658
2000,424,"6177095",0,23,221,27,43,6.797225,.5006863,.3149112
2000,426,"6177116",0,26,31,15,1,6.311304,0,.0650001
2000,428,"6177194",0,5,2,0,0,5.946384,,
2000,430,"6177221",0,8,13,11,0,5.719677,.2975206,.3199999
2000,438,"6177291",0,8,14,7,8,6.709178,0,.1723356
2000,502,"6177380",0,19,16,3,13,5.878917,0,0
2000,510,"6177389",0,14,13,3,1,5.63124,.4444444,.2777778
2000,514,"6177414",0,4,28,17,12,5.987808,.526077,.471936
2000,514,"6177425",0,13,1,0,1,6.642561,0,0
2000,514,"6177426",0,5,1,1,1,9.48316,0,.2041421
2000,514,"6177429",0,7,4,1,20,12.71531,0,0
2000,514,"6177446",0,20,1,2,0,6.318143,0,.2777778
2000,548,"6177574",0,9,19,2,0,5.403075,.1800001,0
2000,84,"6177623",0,18,4,9,0,5.39677,0,.40625
2000,323,"6177789",0,17,1,1,1,6.612255,0,.0605469
2000,323,"6177790",0,4,7,1,0,5.688005,0,.3040935
2000,349,"6177975",0,14,3,0,2,5.575892,0,.5093877
2000,361,"6178083",0,3,6,5,0,6.882659,0,.3455999
2000,363,"6178099",0,10,3,2,2,5.145252,0,.21875
2000,363,"6178103",0,19,13,2,0,5.500381,0,0
2000,365,"6178116",0,15,23,1,4,5.126837,.1587901,.3565538
2000,365,"6178117",0,1,5,2,0,5.288203,0,.3958704
2000,365,"6178125",0,12,2,7,0,5.064546,.5,.2820216
2000,365,"6178126",0,32,2,13,1,4.760392,0,.1128
2000,365,"6178127",0,9,5,8,0,4.801155,0,.1049383
2000,381,"6178245",0,9,16,3,0,5.37535,.3046875,.42
2000,607,"6178350",0,19,31,23,1,5.101608,0,.0585784
2000,713,"6178502",0,9,4,6,0,5.110523,0,.3143728
2000,15,"6178585",0,6,14,9,3,6.141859,.6938776,.6172839
2000,15,"6178590",0,4,13,4,0,5.770237,.4938271,.2975206
2000,52,"6178702",0,10,6,10,0,7.013833,0,.0665874
2000,60,"6178737",0,3,3,0,0,6.775969,0,.4099723
2000,108,"6178896",0,19,24,10,3,5.423092,.095,.2438017
2000,123,"6178945",0,8,13,6,0,5.818765,.260355,.66
2000,134,"6178974",0,7,15,4,0,5.560985,.5408163,.5427296
2000,137,"6178997",0,20,11,20,0,3.392756,.21875,.5951557
2000,138,"6179007",0,1,14,6,0,5.623609,.2777778,.532872
2000,173,"6179063",0,22,6,9,0,5.444623,0,.1939058
2000,220,"6179148",0,31,7,15,0,5.358758,0,.2438017
2000,228,"6179196",0,20,25,5,0,5.097891,.1472,.3943999
2000,280,"6179308",0,7,8,13,0,5.046875,0,0
2000,359,"6179428",0,12,17,2,0,5.756854,.21875,.2916667
2000,440,"6179674",0,17,7,0,0,5.429379,0,0
2000,134,"6179927",0,12,15,0,0,6.369669,.4355556,.2965977
2000,424,"6180085",0,16,0,10,0,6.488589,.244898,.42
2000,424,"6180086",0,16,0,11,0,6.090327,.244898,.4958677
2000,424,"6180087",0,16,0,19,0,6.66314,.244898,.465374
2000,424,"6180125",0,35,18,6,1,5.514096,0,.2986767
2000,426,"6180144",0,15,2,2,0,4.85538,0,.5306972
2000,428,"6180242",0,3,7,0,1,6.971424,.3199999,.48
2000,430,"6180299",0,5,1,0,0,5.851269,0,.2777778
2000,430,"6180300",0,21,1,0,0,5.851269,0,.2777778
2000,430,"6180305",0,41,31,5,6,5.40696,.4161713,.1527778
2000,430,"6180307",0,27,7,3,0,4.760177,0,.1093265
2000,430,"6180308",0,54,19,5,0,5.108559,.099723,.2901235
2000,430,"6180310",0,22,6,4,0,6.793135,0,.1107266
2000,430,"6180312",0,21,10,11,0,5.472118,.68,.5627602
2000,435,"6180353",0,10,1,5,13,6.245007,0,.5
2000,438,"6180421",0,11,2,9,1,6.481507,.5,.425878
2000,438,"6180445",0,11,7,19,0,6.498705,.244898,.61678
2000,438,"6180533",0,25,3,22,3,6.588525,0,.6069197
2000,510,"6180579",0,6,3,2,0,6.299685,0,0
2000,514,"6180642",0,27,5,0,9,5.701883,0,.1652892
2000,514,"6180650",0,21,0,10,1,6.845375,.1049383,.3199999
2000,528,"6180747",0,52,20,0,0,6.222954,.099723,0
2000,528,"6180756",0,13,5,3,3,5.648758,0,0
2000,530,"6180759",0,57,3,1,1,6.031866,0,.4897959
2000,534,"6180765",0,38,0,1,0,5.409049,0,0
2000,548,"6180797",0,15,2,1,1,9.393789,0,.1244445
2000,548,"6180798",0,11,12,1,13,8.266949,.4861112,.4048752
2000,560,"6180815",0,4,20,2,36,5.659784,0,.4444444
2000,560,"6180816",0,4,20,1,36,5.612415,0,.48
2000,200,"6180897",0,8,8,8,0,2.671844,0,0
2000,200,"6180905",0,14,9,10,0,6.646996,.1975309,.244898
2000,257,"6181013",0,18,19,61,1,6.148054,.1939058,.4567474
2000,310,"6181037",0,20,7,1,0,4.243695,0,0
2000,315,"6181087",0,2,6,3,0,5.658024,0,.4081632
2000,323,"6181120",0,12,11,26,0,5.137773,0,.1049383
2000,331,"6181211",0,22,4,5,0,5.109415,.375,.4708681
2000,331,"6181215",0,7,3,5,0,4.958831,.4444444,.4785969
2000,340,"6181259",0,6,0,8,0,6.169657,0,.21875
2000,343,"6181282",0,11,3,10,0,3.883075,0,.0579193
2000,343,"6181285",0,6,5,4,0,5.58452,0,.099723
2000,347,"6181359",0,19,0,1,0,5.804593,0,0
2000,363,"6181580",0,10,9,0,1,5.065422,0,0
2000,363,"6181583",0,22,3,15,0,5.039877,0,.0897783
2000,363,"6181587",0,10,8,1,0,5.14925,0,0
2000,365,"6181592",0,10,4,8,0,4.095392,0,0
2000,365,"6181617",0,4,19,1,0,5.387002,.099723,.1526472
2000,365,"6181620",0,5,6,4,0,5.376131,0,.1687398
2000,365,"6181626",0,17,10,16,0,5.302923,.3199999,0
2000,365,"6181634",0,8,5,15,0,5.055214,0,0
2000,365,"6181637",0,6,6,8,0,5.232074,.2777778,.2777778
2000,365,"6181639",0,46,2,1,0,6.097031,0,.099723
2000,369,"6181661",0,2,10,0,0,8.017607,0,.0665874
2000,720,"6181664",0,3,10,7,0,4.945296,0,0
2000,375,"6181758",0,12,4,4,1,5.547745,.5,.3798538
2000,382,"6181818",0,11,7,34,6,5.32706,.244898,.0986193
2000,399,"6181885",0,42,15,30,7,5.322351,.231111,.5904132
2000,399,"6181898",0,12,3,2,0,5.331211,0,.3804994
2000,399,"6181904",0,14,3,5,0,5.755177,0,.425926
2000,399,"6181905",0,10,2,10,0,5.924048,0,.3010114
2000,455,"6181926",0,2,7,4,2,6.357237,0,0
2000,710,"6182184",0,29,71,13,36,5.382306,.0843425,.2207202
2000,711,"6182192",0,22,10,7,0,5.239148,0,0
2000,714,"6182246",0,20,5,15,0,4.710405,0,0
2000,24,"6182337",0,9,8,10,0,5.657671,0,.4753086
2000,53,"6182419",0,5,17,10,0,5.713623,.40625,.4958677
2000,60,"6182441",0,3,10,2,0,5.660861,.345679,.244898
2000,60,"6182445",0,26,5,16,0,5.708089,0,.3046875
2000,83,"6182550",0,7,12,7,0,5.634854,0,0
2000,118,"6182605",0,9,2,4,0,6.724299,0,.4444444
2000,123,"6182643",0,16,15,9,0,5.792011,.6280991,.399093
2000,123,"6182644",0,20,14,15,2,6.166056,.4733728,.3806228
2000,220,"6182848",0,34,8,4,3,5.155546,0,.5925926
2000,228,"6182882",0,10,7,4,0,4.660965,0,.1699219
2000,383,"6183134",0,4,17,23,0,5.511517,.1107266,.6538461
2000,417,"6183208",0,31,26,3,0,5.388946,.5306122,.4027778
2000,418,"6183231",0,21,19,3,4,4.640116,0,0
2000,425,"6183236",0,8,7,1,0,6.109607,.4897959,.7378336
2000,439,"6183307",0,21,4,24,0,5.534564,0,0
2000,439,"6183308",0,9,36,18,1,5.471591,.1527778,.0384468
2000,604,"6183440",0,20,8,15,0,5.198495,0,.0499856
2000,424,"6183726",0,16,0,15,0,6.57277,.244898,.4977778
2000,426,"6183807",0,12,31,33,2,6.504043,.6066667,.6153086
2000,428,"6183848",0,20,21,25,1,6.445347,.1723356,0
2000,438,"6184045",0,4,7,4,1,6.051998,0,.1721536
2000,438,"6184051",0,13,1,2,0,6.720527,0,0
2000,438,"6184064",0,37,26,44,1,6.464972,.6464,.2112
2000,438,"6184072",0,2,7,90,0,6.08581,0,.430447
2000,438,"6184094",0,7,6,2,0,6.462238,.2777778,0
2000,438,"6184116",0,34,15,6,0,6.656615,.231111,.65625
2000,438,"6184128",0,20,19,51,0,6.397834,.099723,.4391878
2000,438,"6184133",0,7,16,13,6,6.583029,.21875,.244898
2000,438,"6184134",0,12,8,4,1,5.943515,.53125,.4210526
2000,438,"6184146",0,76,15,12,2,5.619813,.3911111,.460243
2000,438,"6184155",0,18,9,15,0,6.289623,0,.1326531
2000,502,"6184170",0,45,4,4,0,5.740866,0,.0587695
2000,502,"6184173",0,10,8,9,0,6.383778,0,0
2000,510,"6184190",0,5,4,4,0,5.711118,0,.4444444
2000,510,"6184194",0,5,4,2,0,6.117275,0,0
2000,514,"6184257",0,19,1,3,0,6.806881,0,.3199999
2000,523,"6184266",0,30,78,13,0,5.830112,.4506903,.3989519
2000,525,"6184306",0,12,2,3,0,5.935452,0,0
2000,528,"6184335",0,12,0,3,3,5.562885,0,.4444444
2000,546,"6184382",0,18,1,1,0,8.556496,0,.375
2000,548,"6184387",0,5,14,0,1,5.699717,0,0
2000,549,"6184394",0,13,1,1,24,5.77282,0,.6280991
2000,549,"6184395",0,24,1,2,10,5.900453,0,.5
2000,558,"6184409",0,15,14,2,0,5.789189,0,0
2000,564,"6184416",0,12,6,5,0,6.156679,0,0
2000,219,"6184494",0,15,4,5,3,5.934295,0,.1652892
2000,310,"6184600",0,8,6,20,0,5.481636,.6111111,0
2000,320,"6184651",0,5,4,50,0,4.995829,.625,.4986149
2000,323,"6184669",0,7,2,10,0,5.598328,.5,.244898
2000,324,"6184684",0,13,14,7,0,6.279762,.244898,.5707491
2000,335,"6184766",0,4,5,4,0,5.157508,.48,.4938271
2000,343,"6184846",0,39,30,5,0,5.42292,.2781065,.4529731
2000,360,"6185062",0,6,6,2,0,7.210456,0,.16
2000,361,"6185088",0,35,11,2,0,5.622618,.4938271,.6929651
2000,363,"6185111",0,40,6,10,0,5.047255,0,0
2000,363,"6185118",0,15,12,6,0,5.247247,.1527778,.0739646
2000,365,"6185131",0,7,6,6,1,5.619859,0,0
2000,365,"6185139",0,5,6,11,1,5.445819,.2777778,.375
2000,365,"6185141",0,12,4,10,0,5.744037,0,.5599999
2000,365,"6185143",0,20,4,91,0,5.440648,0,.5683594
2000,365,"6185147",0,2,1,2,0,4.680473,0,0
2000,365,"6185148",0,19,4,0,0,4.486405,0,0
2000,369,"6185177",0,2,11,2,0,6.948459,0,.1975309
2000,370,"6185227",0,16,9,13,1,6.128463,0,.0713305
2000,375,"6185262",0,10,7,4,3,5.323378,0,.1326531
2000,379,"6185281",0,13,7,0,0,6.780997,0,0
2000,396,"6185372",0,20,13,0,0,5.557032,.1975309,0
2000,399,"6185383",0,8,8,24,0,5.680632,0,.5376
2000,399,"6185389",0,18,4,6,0,5.236186,0,.3367348
2000,399,"6185391",0,23,1,1,0,6.284377,0,0
2000,709,"6185615",0,21,5,9,7,5.352485,0,.0525931
2000,710,"6185644",0,22,56,79,17,4.949246,.0357025,0
2000,713,"6185680",0,22,1,26,2,5.286146,0,0
2000,34,"6185841",0,27,11,3,2,6.361467,.2975206,.2438017
2000,73,"6185984",0,7,7,5,0,2.810606,.244898,.2265625
2000,99,"6186053",0,8,13,3,1,6.076556,.3786982,.1107266
2000,172,"6186243",0,10,2,0,2,5.785795,0,.375
2000,228,"6186392",0,31,25,9,0,5.855165,.5344,.335
2000,396,"6186679",0,8,6,0,0,5.869495,0,0
2000,432,"6186778",0,15,6,0,0,5.387223,.375,.2916667
2000,451,"6186873",0,14,6,5,0,5.753576,.2777778,.525
2000,600,"6186952",0,19,12,0,0,5.245481,.6527778,.6213152
2000,606,"6187022",0,13,26,14,0,5.881804,.3199999,.2514285
2000,606,"6187027",0,7,15,19,1,5.470634,0,.0142092
2000,118,"6187093",0,8,6,1,0,6.679459,.5,.483466
2000,210,"6187185",0,11,12,1,0,5.566529,.4444444,.532872
2000,252,"6187222",0,11,20,6,0,7.522501,.375,.5831111
2000,264,"6187232",0,5,1,6,0,5.595836,0,.4924725
2000,424,"6187298",0,22,4,3,1,5.719567,.5,.2827197
2000,424,"6187301",0,18,18,1,0,5.506309,0,.42
2000,426,"6187353",0,13,13,5,0,7.002829,.6627219,.4387755
2000,427,"6187392",0,4,15,2,5,6.063487,.48,.4374025
2000,428,"6187447",0,6,6,2,0,6.672596,0,.1800001
2000,430,"6187488",0,20,0,5,0,5.590877,0,.64
2000,430,"6187490",0,61,6,6,0,4.57487,.4444444,.48
2000,430,"6187498",0,7,4,1,0,5.108559,0,0
2000,430,"6187499",0,63,19,6,1,5.188507,.099723,.244898
2000,430,"6187502",0,20,1,5,0,6.873116,0,.1800001
2000,430,"6187517",0,28,20,6,0,6.176487,.1975309,.2235371
2000,430,"6187527",0,12,3,0,0,6.171735,0,.21875
2000,435,"6187545",0,10,2,0,15,6.245007,.5,.3091066
2000,435,"6187587",0,13,2,2,29,6.694994,0,.391878
2000,438,"6187602",0,2,9,0,0,5.06739,.4444444,.4938271
2000,438,"6187621",0,18,14,1,0,6.111274,0,.1843887
2000,438,"6187626",0,19,2,1,0,6.887554,0,0
2000,438,"6187658",0,8,8,11,0,5.842989,0,.4699799
2000,438,"6187690",0,28,10,2,2,6.075155,.54,.4471342
2000,510,"6187734",0,6,3,1,0,6.299685,0,.1527778
2000,510,"6187735",0,8,3,3,0,5.928026,0,0
2000,510,"6187740",0,15,8,1,0,5.905723,.5,.2777778
2000,514,"6187753",0,6,32,2,9,5.827379,.4413266,.3844445
2000,514,"6187794",0,12,3,0,33,6.018867,0,.1913265
2000,514,"6187795",0,4,3,0,33,6.018867,0,.244898
2000,514,"6187801",0,24,1,1,11,5.566083,0,.4012346
2000,514,"6187812",0,11,4,4,3,5.799138,.5,.3569497
2000,521,"6187830",0,13,1,0,6,5.826481,0,.58
2000,523,"6187840",0,7,9,0,0,5.410033,.5714285,.4444444
2000,549,"6187933",0,18,108,0,37,6.006688,.4993141,.4967652
2000,558,"6187942",0,18,14,4,0,5.693813,0,0
2000,564,"6187954",0,14,18,8,0,5.259522,.4733728,.5556712
2000,200,"6188033",0,4,9,1,0,6.04652,.4081632,.2777778
2000,219,"6188054",0,14,5,27,0,6.068319,.3199999,.425926
2000,257,"6188092",0,12,4,8,0,5.774421,.375,.5
2000,257,"6188113",0,1,6,2,0,7.267055,0,0
2000,320,"6188199",0,4,11,8,1,6.060434,0,.1399177
2000,323,"6188205",0,15,3,8,1,5.338063,0,0
2000,323,"6188207",0,5,3,1,0,5.474891,0,0
2000,323,"6188212",0,26,24,35,2,5.555648,0,0
2000,327,"6188269",0,28,3,4,0,6.109571,0,.1207076
2000,336,"6188304",0,5,5,7,0,4.885833,.5599999,0
2000,340,"6188330",0,5,4,6,0,6.594303,0,.1527778
2000,341,"6188334",0,9,5,5,5,5.064127,0,.345679
2000,343,"6188369",0,3,4,24,0,5.606931,0,.1420119
2000,347,"6188418",0,10,3,9,0,5.800114,.4444444,.642805
2000,349,"6188451",0,11,5,1,1,10.08029,.64,.6893827
2000,363,"6188586",0,20,2,21,0,4.94789,0,0
2000,363,"6188589",0,19,7,3,1,5.384942,0,.21875
2000,363,"6188591",0,13,9,4,0,5.386681,0,.375
2000,363,"6188593",0,19,5,0,0,5.791676,0,0
2000,365,"6188597",0,14,5,2,0,5.386127,0,0
2000,365,"6188602",0,24,7,24,0,4.790802,0,.0798612
2000,365,"6188608",0,11,4,9,0,5.088545,0,.1107266
2000,365,"6188610",0,22,5,15,0,4.857815,0,0
2000,365,"6188612",0,7,1,1,0,5.152689,0,0
2000,365,"6188622",0,4,19,1,0,4.642787,.099723,.113866
2000,365,"6188628",0,14,7,11,0,4.88086,.244898,.4081632
2000,365,"6188634",0,8,1,1,0,5.075138,0,0
2000,365,"6188641",0,14,2,13,0,5.344741,.5,.4444444
2000,369,"6188658",0,2,4,7,0,6.320178,0,0
2000,399,"6188856",0,67,17,17,0,5.315735,0,.4747929
2000,399,"6188861",0,6,5,10,0,5.667233,.48,.622449
2000,399,"6188868",0,7,2,7,0,5.48929,.5,.5244444
2000,701,"6188938",0,18,12,2,0,4.954166,.345679,.48843
2000,701,"6188958",0,11,3,2,0,5.555319,0,.0778
2000,705,"6188988",0,66,21,39,16,5.293417,.4716553,.3080357
2000,713,"6189098",0,17,12,79,9,5.626327,0,.4667013
2000,714,"6189120",0,51,28,15,4,5.520312,.6474623,.404898
2000,714,"6189122",0,15,4,20,0,5.232823,0,.1171875
2000,716,"6189135",0,10,8,3,0,5.008853,.53125,.5431302
2000,72,"6189356",0,15,1,7,0,4.600852,.2777778,.3199999
2000,72,"6189362",0,5,4,1,0,5.724745,0,.1800001
2000,73,"6189366",0,1,4,0,0,2.920213,.375,.5637755
2000,99,"6189439",0,20,53,2,3,5.837914,.5674931,.3140496
2000,101,"6189447",0,7,19,1,0,5.327174,.1800001,0
2000,123,"6189509",0,13,9,14,0,5.875079,0,.0798612
2000,123,"6189516",0,10,6,46,0,6.428231,.2777778,.231111
2000,123,"6189524",0,9,3,3,1,5.834962,0,.48
2000,165,"6189606",0,11,2,4,0,5.160446,0,.1975309
2000,166,"6189612",0,17,20,34,0,4.525431,.5703125,.5255198
2000,166,"6189616",0,13,16,106,1,5.224743,0,.0938689
2000,224,"6189748",0,20,6,6,0,5.258594,0,.46875
2000,239,"6189817",0,17,6,18,0,4.799537,0,.244898
2000,280,"6189920",0,9,5,5,0,5.531805,.3199999,.1107266
2000,296,"6189955",0,13,7,12,1,5.280839,0,0
2000,296,"6189958",0,12,1,22,1,3.722904,0,.0391999
2000,396,"6190062",0,22,14,1,0,5.418961,.5816326,.4140625
2000,400,"6190066",0,8,13,5,5,5.392248,.7107438,.40625
2000,401,"6190074",0,16,2,1,0,5.286493,0,0
2000,408,"6190097",0,41,24,13,0,5.315404,0,.2777778
2000,414,"6190118",0,5,16,2,3,6.466855,.4609375,.4897959
2000,606,"6190392",0,19,8,11,5,4.365301,0,.3199999
2000,424,"6190641",0,16,0,15,0,6.66314,.244898,.4977778
2000,426,"6190705",0,31,11,5,0,5.587338,.3966942,.1975309
2000,428,"6190775",0,14,10,26,6,6.272676,.58,.5028355
2000,429,"6190800",0,37,11,7,7,5.682314,.58,.515
2000,430,"6190810",0,19,3,2,1,5.024456,.4444444,.6853061
2000,430,"6190812",0,11,5,2,0,5.424072,0,0
2000,430,"6190813",0,11,9,0,0,6.175182,.4938271,.5
2000,430,"6190818",0,25,3,2,0,5.695412,0,.4591837
2000,430,"6190820",0,31,24,6,0,4.023148,0,.0918367
2000,430,"6190822",0,18,10,13,0,5.516588,0,.4444444
2000,430,"6190827",0,18,4,7,0,6.488534,.375,0
2000,430,"6190836",0,18,3,20,0,5.53896,.4444444,.3309053
2000,430,"6190843",0,5,4,7,0,6.342824,0,.4131945
2000,430,"6190844",0,17,12,1,2,6.255538,0,.4945987
2000,435,"6190887",0,21,6,2,60,7.331773,0,.3154142
2000,438,"6190956",0,19,3,2,0,6.206632,0,.1616257
2000,438,"6190982",0,14,6,2,0,6.563069,0,.1821876
2000,438,"6191006",0,35,5,21,6,6.43429,0,.34916
2000,438,"6191047",0,36,9,4,4,6.544263,.345679,.1932179
2000,510,"6191093",0,13,18,10,0,6.358568,.2265625,.1616257
2000,510,"6191101",0,6,1,2,0,6.163554,0,0
2000,514,"6191155",0,9,2,0,0,7.826204,.5,.4861112
2000,521,"6191177",0,6,11,0,0,5.519411,0,0
2000,524,"6191209",0,15,10,28,1,6.435688,.62,.6122449
2000,534,"6191264",0,12,0,0,0,5.401596,,
2000,544,"6191275",0,14,1,2,2,5.728977,0,0
2000,544,"6191276",0,14,2,1,1,5.679777,0,.2777778
2000,558,"6191301",0,4,1,5,0,5.650011,0,.244898
2000,560,"6191304",0,1,2,0,0,5.625741,0,.5
2000,568,"6191320",0,9,2,0,0,4.941258,.5,.4444444
2000,219,"6191389",0,23,5,4,0,4.744828,.625,.6666666
2000,250,"6191412",0,10,3,2,2,5.27286,.4444444,.5261775
2000,257,"6191433",0,19,7,15,0,5.248161,.5714285,.4290625
2000,257,"6191448",0,55,80,52,95,6.381967,.3231427,.3673779
2000,257,"6191469",0,12,17,0,0,6.603481,.3114187,.0587695
2000,315,"6191531",0,5,1,6,0,4.974871,0,.4135665
2000,320,"6191559",0,21,2,1,0,5.758945,0,0
2000,323,"6191565",0,16,10,9,0,5.17151,0,0
2000,326,"6191610",0,2,8,22,2,4.92575,.46875,.1975309
2000,335,"6191671",0,17,10,16,0,5.823296,.1800001,.2315691
2000,340,"6191690",0,8,5,7,0,5.730297,0,.3199999
2000,343,"6191743",0,16,1,11,0,6.822577,0,0
2000,343,"6191748",0,8,13,5,0,4.599319,0,0
2000,356,"6191864",0,32,0,97,0,5.425957,.631111,.6004889
2000,360,"6191909",0,9,3,0,0,5.889085,.4444444,.5231867
2000,360,"6191910",0,3,11,0,1,5.707084,0,0
2000,363,"6191957",0,20,14,13,2,5.113919,0,.2344046
2000,363,"6191960",0,20,7,13,0,5.113117,0,.1305016
2000,363,"6191963",0,9,6,9,1,5.511384,0,0
2000,365,"6191972",0,20,7,68,0,5.491688,0,.2407025
2000,365,"6191978",0,15,1,10,0,4.945431,0,.0768
2000,365,"6191980",0,22,5,28,1,6.016987,0,0
2000,365,"6191985",0,7,5,2,1,5.030399,0,0
2000,365,"6191987",0,9,2,1,0,5.136881,0,0
2000,365,"6191989",0,23,2,60,1,5.552352,0,0
2000,365,"6191990",0,20,3,6,0,5.919466,0,0
2000,365,"6192001",0,19,1,10,0,5.21495,0,0
2000,365,"6192004",0,6,4,6,0,5.706251,0,0
2000,369,"6192013",0,3,20,2,0,7.479221,.335,.1022645
2000,369,"6192018",0,11,4,10,2,7.635953,0,.0285654
2000,396,"6192194",0,8,7,0,0,5.564734,0,.1652892
2000,396,"6192195",0,9,8,0,0,5.552933,0,0
2000,399,"6192202",0,9,3,6,0,5.096583,.4444444,.4189921
2000,399,"6192212",0,8,6,5,0,6.03166,0,.4708681
2000,702,"6192317",0,10,0,10,0,5.747529,.2777778,.48
2000,714,"6192489",0,2,10,0,5,4.249476,0,.1854935
2000,15,"6192550",0,9,5,52,0,5.746982,0,.6111111
2000,34,"6192601",0,19,6,7,0,5.777861,.6666666,.6282579
2000,60,"6192678",0,8,9,12,0,5.846533,.1975309,.6527778
2000,110,"6192811",0,2,2,2,0,5.705103,0,.244898
2000,134,"6192899",0,23,8,12,0,5.954506,.59375,.650519
2000,137,"6192924",0,25,16,1,0,6.878825,.244898,.4913495
2000,156,"6192956",0,24,62,2,0,6.376457,.6205357,.5242192
2000,173,"6192996",0,7,7,42,0,5.511751,0,.0327778
2000,187,"6193018",0,4,2,8,0,6.166396,0,.1975309
2000,228,"6193134",0,7,13,0,0,5.338754,.6627219,.46875
2000,228,"6193141",0,16,20,10,1,5.587204,.5983379,.625
2000,296,"6193297",0,3,27,20,0,4.828773,.7187929,.4081632
2000,301,"6193321",0,5,3,4,0,3.14314,.4444444,.4861111
2000,312,"6193341",0,18,5,6,0,5.404239,0,.4663923
2000,359,"6193379",0,50,10,7,6,5.807218,.48,.5637755
2000,432,"6193507",0,12,31,18,0,5.747495,.6763788,.7436085
2000,439,"6193528",0,11,2,6,0,4.76007,0,0
2000,439,"6193560",0,18,10,38,0,4.00337,0,.1630652
2000,156,"6193836",0,13,3,4,0,5.633166,.4444444,.6557598
2000,162,"6193847",0,15,24,25,0,5.416483,.4045368,0
2000,424,"6193953",0,13,12,9,19,5.456264,.4027778,.1581432
2000,424,"6193960",0,15,10,58,2,5.814779,.3703704,.3199999
2000,426,"6194008",0,20,4,4,0,5.144284,0,.3995245
2000,430,"6194106",0,7,46,8,12,5.739299,.333135,.3875433
2000,430,"6194110",0,31,30,4,0,6.236822,0,.0831758
2000,430,"6194111",0,20,16,3,0,4.694879,0,.0299586
2000,430,"6194131",0,9,1,1,0,5.995263,0,0
2000,436,"6194216",0,18,12,0,1,5.73462,.6419753,.4733728
2000,438,"6194235",0,20,2,5,0,5.686222,0,.40625
2000,438,"6194258",0,18,6,37,0,6.474106,0,.3705755
2000,438,"6194262",0,20,10,15,5,7.188092,.3199999,.6377599
2000,438,"6194266",0,16,6,1,0,6.724001,0,.2112
2000,438,"6194275",0,20,6,0,0,5.905289,0,.1420119
2000,438,"6194276",0,6,24,19,13,5.768512,.15625,.1553819
2000,438,"6194282",0,10,0,6,1,7.289973,.5443786,.4444444
